latitude,longitude,date,mean temp
52.52,13.21,2018-11-11,48.8
52.52,13.21,2018-11-12,53.1
52.52,13.21,2018-11-13,50.9
52.52,13.21,2018-11-14,47.3
52.52,13.21,2018-11-15,45.6
52.52,13.21,2018-11-16,41.9
52.52,13.21,2018-11-17,36.6
52.52,13.21,2018-11-18,34.5
52.52,13.21,2018-11-19,38.5
52.52,13.21,2018-11-20,36
52.52,13.21,2018-11-21,34.5
52.52,13.21,2018-11-22,34.8
52.52,13.21,2018-11-23,36.4
52.52,13.21,2018-11-24,34.9
52.52,13.21,2018-11-25,38.9
52.52,13.21,2018-11-26,36
52.52,13.21,2018-11-27,31.9
52.52,13.21,2018-11-28,31.5
52.52,13.21,2018-11-29,32.2
52.52,13.21,2018-11-30,33.6
52.52,13.21,2018-12-01,39.2
52.52,13.21,2018-12-02,44.3
52.52,13.21,2018-12-03,49.3
52.52,13.21,2018-12-04,42.7
52.52,13.21,2018-12-05,35.4
52.52,13.21,2018-12-06,42.1
52.52,13.21,2018-12-07,50.2
52.52,13.21,2018-12-08,44.2
52.52,13.21,2018-12-09,44.2
52.52,13.21,2018-12-10,39.3
52.52,13.21,2018-12-11,38.1
52.52,13.21,2018-12-12,35.3
52.52,13.21,2018-12-13,34.5
52.52,13.21,2018-12-14,31.4
52.52,13.21,2018-12-15,30.8
52.52,13.21,2018-12-16,30.8
52.52,13.21,2018-12-17,32.5
52.52,13.21,2018-12-18,38.4
52.52,13.21,2018-12-19,35.4
52.52,13.21,2018-12-20,38.6
52.52,13.21,2018-12-21,43.8
52.52,13.21,2018-12-22,42.3
52.52,13.21,2018-12-23,41.7
52.52,13.21,2018-12-24,36
52.52,13.21,2018-12-25,40.4
52.52,13.21,2018-12-26,42.6
52.52,13.21,2018-12-27,41.4
52.52,13.21,2018-12-28,42.9
52.52,13.21,2018-12-29,42.1
52.52,13.21,2018-12-30,42.6
52.52,13.21,2018-12-31,41.4
52.52,13.21,2019-01-01,43.2
52.52,13.21,2019-01-02,35.5
52.52,13.21,2019-01-03,30.9
52.52,13.21,2019-01-04,35.7
52.52,13.21,2019-01-05,42.2
52.52,13.21,2019-01-06,34.9
52.52,13.21,2019-01-07,38.6
52.52,13.21,2019-01-08,40.2
52.52,13.21,2019-01-09,35.3
52.52,13.21,2019-01-10,33
52.52,13.21,2019-01-11,36.2
52.52,13.21,2019-01-12,39.6
52.52,13.21,2019-01-13,42.9
52.52,13.21,2019-01-14,35.5
52.52,13.21,2019-01-15,38.7
52.52,13.21,2019-01-16,42.8
52.52,13.21,2019-01-17,39.5
52.52,13.21,2019-01-18,32.4
52.52,13.21,2019-01-19,31.1
52.52,13.21,2019-01-20,26.8
52.52,13.21,2019-01-21,26.6
52.52,13.21,2019-01-22,26.1
52.52,13.21,2019-01-23,22.8
52.52,13.21,2019-01-24,25.3
52.52,13.21,2019-01-25,25.8
52.52,13.21,2019-01-26,33.2
52.52,13.21,2019-01-27,38.1
52.52,13.21,2019-01-28,36.7
52.52,13.21,2019-01-29,31.4
52.52,13.21,2019-01-30,31
52.52,13.21,2019-01-31,33
52.52,13.21,2019-02-01,30.9
52.52,13.21,2019-02-02,32.9
52.52,13.21,2019-02-03,33.7
52.52,13.21,2019-02-04,33.7
52.52,13.21,2019-02-05,36.4
52.52,13.21,2019-02-06,36.6
52.52,13.21,2019-02-07,36.6
52.52,13.21,2019-02-08,41
52.52,13.21,2019-02-09,44.9
52.52,13.21,2019-02-10,44.1
52.52,13.21,2019-02-11,39.6
52.52,13.21,2019-02-12,37.1
52.52,13.21,2019-02-13,43.3
52.52,13.21,2019-02-14,42
52.52,13.21,2019-02-15,38.6
52.52,13.21,2019-02-16,42.8
52.52,13.21,2019-02-17,40.9
52.52,13.21,2019-02-18,41.8
52.52,13.21,2019-02-19,43.6
52.52,13.21,2019-02-20,43.7
52.52,13.21,2019-02-21,46.5
52.52,13.21,2019-02-22,36.5
52.52,13.21,2019-02-23,30.9
52.52,13.21,2019-02-24,36.8
52.52,13.21,2019-02-25,40.8
52.52,13.21,2019-02-26,42.4
52.52,13.21,2019-02-27,43.9
52.52,13.21,2019-02-28,46
52.52,13.21,2019-03-01,40
52.52,13.21,2019-03-02,39.4
52.52,13.21,2019-03-03,47.6
52.52,13.21,2019-03-04,48.9
52.52,13.21,2019-03-05,43.3
52.52,13.21,2019-03-06,44.4
52.52,13.21,2019-03-07,50.3
52.52,13.21,2019-03-08,45.1
52.52,13.21,2019-03-09,44.6
52.52,13.21,2019-03-10,40.7
52.52,13.21,2019-03-11,37.4
52.52,13.21,2019-03-12,41.5
52.52,13.21,2019-03-13,44.5
52.52,13.21,2019-03-14,42.2
52.52,13.21,2019-03-15,45.6
52.52,13.21,2019-03-16,44.6
52.52,13.21,2019-03-17,46.2
52.52,13.21,2019-03-18,41.2
52.52,13.21,2019-03-19,39.9
52.52,13.21,2019-03-20,43.7
52.52,13.21,2019-03-21,50.4
52.52,13.21,2019-03-22,48
52.52,13.21,2019-03-23,50.6
52.52,13.21,2019-03-24,43.9
52.52,13.21,2019-03-25,40.4
52.52,13.21,2019-03-26,41.2
52.52,13.21,2019-03-27,44.7
52.52,13.21,2019-03-28,47.9
52.52,13.21,2019-03-29,49.2
52.52,13.21,2019-03-30,49.9
52.52,13.21,2019-03-31,45.3
52.52,13.21,2019-04-01,40.7
52.52,13.21,2019-04-02,46.8
52.52,13.21,2019-04-03,53.6
52.52,13.21,2019-04-04,56.2
52.52,13.21,2019-04-05,53.4
52.52,13.21,2019-04-06,56.6
52.52,13.21,2019-04-07,54.2
52.52,13.21,2019-04-08,51.3
52.52,13.21,2019-04-09,44.3
52.52,13.21,2019-04-10,41.6
52.52,13.21,2019-04-11,38.7
52.52,13.21,2019-04-12,38
52.52,13.21,2019-04-13,39.5
52.52,13.21,2019-04-14,41.1
52.52,13.21,2019-04-15,44.7
52.52,13.21,2019-04-16,47.2
52.52,13.21,2019-04-17,50.9
52.52,13.21,2019-04-18,55.7
52.52,13.21,2019-04-19,57
52.52,13.21,2019-04-20,54
52.52,13.21,2019-04-21,56.5
52.52,13.21,2019-04-22,56.3
52.52,13.21,2019-04-23,57.9
52.52,13.21,2019-04-24,62
52.52,13.21,2019-04-25,65.2
52.52,13.21,2019-04-26,65.5
52.52,13.21,2019-04-27,54.9
52.52,13.21,2019-04-28,50.8
52.52,13.21,2019-04-29,51.2
52.52,13.21,2019-04-30,51.4
52.52,13.21,2019-05-01,53.9
52.52,13.21,2019-05-02,51.1
52.52,13.21,2019-05-03,46.9
52.52,13.21,2019-05-04,43.2
52.52,13.21,2019-05-05,44.6
52.52,13.21,2019-05-06,45.5
52.52,13.21,2019-05-07,47.1
52.52,13.21,2019-05-08,52.8
52.52,13.21,2019-05-09,54.8
52.52,13.21,2019-05-10,53.7
52.52,13.21,2019-05-11,51.1
52.52,13.21,2019-05-12,51.4
52.52,13.21,2019-05-13,49.5
52.52,13.21,2019-05-14,47.6
52.52,13.21,2019-05-15,48.2
52.52,13.21,2019-05-16,49.9
52.52,13.21,2019-05-17,55.5
52.52,13.21,2019-05-18,62.1
52.52,13.21,2019-05-19,64.6
52.52,13.21,2019-05-20,65.1
52.52,13.21,2019-05-21,64.2
52.52,13.21,2019-05-22,55.9
52.52,13.21,2019-05-23,56.7
52.52,13.21,2019-05-24,62.6
52.52,13.21,2019-05-25,57.7
52.52,13.21,2019-05-26,61.1
52.52,13.21,2019-05-27,62.5
52.52,13.21,2019-05-28,59.2
52.52,13.21,2019-05-29,54.5
52.52,13.21,2019-05-30,60.7
52.52,13.21,2019-05-31,66
52.52,13.21,2019-06-01,70.3
52.52,13.21,2019-06-02,75.2
52.52,13.21,2019-06-03,80.3
52.52,13.21,2019-06-04,76.6
52.52,13.21,2019-06-05,81.1
52.52,13.21,2019-06-06,72.5
52.52,13.21,2019-06-07,68
52.52,13.21,2019-06-08,65.7
52.52,13.21,2019-06-09,68.3
52.52,13.21,2019-06-10,72.4
52.52,13.21,2019-06-11,73.8
52.52,13.21,2019-06-12,74.7
52.52,13.21,2019-06-13,67.6
52.52,13.21,2019-06-14,75.5
52.52,13.21,2019-06-15,76.7
52.52,13.21,2019-06-16,66.3
52.52,13.21,2019-06-17,70.2
52.52,13.21,2019-06-18,75.9
52.52,13.21,2019-06-19,76.5
52.52,13.21,2019-06-20,72.4
52.52,13.21,2019-06-21,68.9
52.52,13.21,2019-06-22,68.6
52.52,13.21,2019-06-23,71.6
52.52,13.21,2019-06-24,75
52.52,13.21,2019-06-25,82.1
52.52,13.21,2019-06-26,84.5
52.52,13.21,2019-06-27,68.1
52.52,13.21,2019-06-28,66.6
52.52,13.21,2019-06-29,73.4
52.52,13.21,2019-06-30,83.2
52.52,13.21,2019-07-01,72.6
52.52,13.21,2019-07-02,64.6
52.52,13.21,2019-07-03,60.4
52.52,13.21,2019-07-04,63.3
52.52,13.21,2019-07-05,64.2
52.52,13.21,2019-07-06,64.5
52.52,13.21,2019-07-07,59.1
52.52,13.21,2019-07-08,58.1
52.52,13.21,2019-07-09,59.3
52.52,13.21,2019-07-10,62.4
52.52,13.21,2019-07-11,65.9
52.52,13.21,2019-07-12,63.2
52.52,13.21,2019-07-13,67.5
52.52,13.21,2019-07-14,64.6
52.52,13.21,2019-07-15,61.8
52.52,13.21,2019-07-16,63.4
52.52,13.21,2019-07-17,64.4
52.52,13.21,2019-07-18,69.2
52.52,13.21,2019-07-19,70.1
52.52,13.21,2019-07-20,74.4
52.52,13.21,2019-07-21,70.6
52.52,13.21,2019-07-22,69
52.52,13.21,2019-07-23,74.7
52.52,13.21,2019-07-24,78.9
52.52,13.21,2019-07-25,80.5
52.52,13.21,2019-07-26,78.1
52.52,13.21,2019-07-27,75.3
52.52,13.21,2019-07-28,78.3
52.52,13.21,2019-07-29,81.2
52.52,13.21,2019-07-30,75.2
52.52,13.21,2019-07-31,68.7
52.52,13.21,2019-08-01,67
52.52,13.21,2019-08-02,65.8
52.52,13.21,2019-08-03,67.4
52.52,13.21,2019-08-04,67.4
52.52,13.21,2019-08-05,68.1
52.52,13.21,2019-08-06,70.8
52.52,13.21,2019-08-07,69.2
52.52,13.21,2019-08-08,68.8
52.52,13.21,2019-08-09,71.2
52.52,13.21,2019-08-10,73.8
52.52,13.21,2019-08-11,73.3
52.52,13.21,2019-08-12,69.1
52.52,13.21,2019-08-13,64.1
52.52,13.21,2019-08-14,61.8
52.52,13.21,2019-08-15,64.2
52.52,13.21,2019-08-16,65
52.52,13.21,2019-08-17,69.2
52.52,13.21,2019-08-18,69.3
52.52,13.21,2019-08-19,66.6
52.52,13.21,2019-08-20,66.5
52.52,13.21,2019-08-21,65.3
52.52,13.21,2019-08-22,67.3
52.52,13.21,2019-08-23,70.7
52.52,13.21,2019-08-24,73.2
52.52,13.21,2019-08-25,77
52.52,13.21,2019-08-26,77.3
52.52,13.21,2019-08-27,77.2
52.52,13.21,2019-08-28,78.1
52.52,13.21,2019-08-29,75
52.52,13.21,2019-08-30,74.6
52.52,13.21,2019-08-31,79.5
52.52,13.21,2019-09-01,74.8
52.52,13.21,2019-09-02,62.9
52.52,13.21,2019-09-03,61.2
52.52,13.21,2019-09-04,66.9
52.52,13.21,2019-09-05,63.9
52.52,13.21,2019-09-06,59.1
52.52,13.21,2019-09-07,59.7
52.52,13.21,2019-09-08,60.5
52.52,13.21,2019-09-09,56.9
52.52,13.21,2019-09-10,59.4
52.52,13.21,2019-09-11,61.5
52.52,13.21,2019-09-12,63.9
52.52,13.21,2019-09-13,62.5
52.52,13.21,2019-09-14,56.8
52.52,13.21,2019-09-15,62.4
52.52,13.21,2019-09-16,56.9
52.52,13.21,2019-09-17,53.2
52.52,13.21,2019-09-18,53.1
52.52,13.21,2019-09-19,52.3
52.52,13.21,2019-09-20,53.2
52.52,13.21,2019-09-21,57.6
52.52,13.21,2019-09-22,60.8
52.52,13.21,2019-09-23,61.4
52.52,13.21,2019-09-24,60
52.52,13.21,2019-09-25,58
52.52,13.21,2019-09-26,59.4
52.52,13.21,2019-09-27,59.2
52.52,13.21,2019-09-28,58.5
52.52,13.21,2019-09-29,59
52.52,13.21,2019-09-30,57.9
52.52,13.21,2019-10-01,57.2
52.52,13.21,2019-10-02,50.5
52.52,13.21,2019-10-03,49.6
52.52,13.21,2019-10-04,48.3
52.52,13.21,2019-10-05,47.6
52.52,13.21,2019-10-06,44.4
52.52,13.21,2019-10-07,43.4
52.52,13.21,2019-10-08,50.2
52.52,13.21,2019-10-09,53.6
52.52,13.21,2019-10-10,52.3
52.52,13.21,2019-10-11,55.8
52.52,13.21,2019-10-12,61.2
52.52,13.21,2019-10-13,65.9
52.52,13.21,2019-10-14,64.8
52.52,13.21,2019-10-15,59.4
52.52,13.21,2019-10-16,53.4
52.52,13.21,2019-10-17,57.1
52.52,13.21,2019-10-18,58.2
52.52,13.21,2019-10-19,53.9
52.52,13.21,2019-10-20,57.8
52.52,13.21,2019-10-21,57.6
52.52,13.21,2019-10-22,55.1
52.52,13.21,2019-10-23,54
52.52,13.21,2019-10-24,56.4
52.52,13.21,2019-10-25,56.7
52.52,13.21,2019-10-26,58.1
52.52,13.21,2019-10-27,53.5
52.52,13.21,2019-10-28,46.9
52.52,13.21,2019-10-29,42.3
52.52,13.21,2019-10-30,38.5
52.52,13.21,2019-10-31,34.7
52.52,13.21,2019-11-01,37.8
52.52,13.21,2019-11-02,52.1
52.52,13.21,2019-11-03,51.9
52.52,13.21,2019-11-04,49.5
52.52,13.21,2019-11-05,47
52.52,13.21,2019-11-06,45.8
52.52,13.21,2019-11-07,46.6
52.52,13.21,2019-11-08,45
52.52,13.21,2019-11-09,43.9
52.52,13.21,2019-11-10,40.3
52.52,13.21,2019-11-11,37.7
52.52,13.21,2019-11-12,40.1
52.52,13.21,2019-11-13,40.4
52.52,13.21,2019-11-14,40.1
52.52,13.21,2019-11-15,44.8
52.52,13.21,2019-11-16,42.8
52.52,13.21,2019-11-17,41
52.52,13.21,2019-11-18,47.2
52.52,13.21,2019-11-19,43.5
52.52,13.21,2019-11-20,41.6
52.52,13.21,2019-11-21,45.6
52.52,13.21,2019-11-22,47.1
52.52,13.21,2019-11-23,46.5
52.52,13.21,2019-11-24,41.4
52.52,13.21,2019-11-25,40
52.52,13.21,2019-11-26,42.8
52.52,13.21,2019-11-27,43.5
52.52,13.21,2019-11-28,48.9
52.52,13.21,2019-11-29,41.9
52.52,13.21,2019-11-30,34.4
52.52,13.21,2019-12-01,34.5
52.52,13.21,2019-12-02,37.4
52.52,13.21,2019-12-03,36.8
52.52,13.21,2019-12-04,38.9
52.52,13.21,2019-12-05,33.6
52.52,13.21,2019-12-06,37.2
52.52,13.21,2019-12-07,45.5
52.52,13.21,2019-12-08,46.8
52.52,13.21,2019-12-09,44.2
52.52,13.21,2019-12-10,36.8
52.52,13.21,2019-12-11,37.5
52.52,13.21,2019-12-12,37
52.52,13.21,2019-12-13,34.3
52.52,13.21,2019-12-14,38.2
52.52,13.21,2019-12-15,42.1
52.52,13.21,2019-12-16,43
52.52,13.21,2019-12-17,47
52.52,13.21,2019-12-18,46.5
52.52,13.21,2019-12-19,42.1
52.52,13.21,2019-12-20,43.2
52.52,13.21,2019-12-21,43.5
52.52,13.21,2019-12-22,38.1
52.52,13.21,2019-12-23,43.1
52.52,13.21,2019-12-24,42.2
52.52,13.21,2019-12-25,41.1
52.52,13.21,2019-12-26,38.9
52.52,13.21,2019-12-27,37.2
52.52,13.21,2019-12-28,32.1
52.52,13.21,2019-12-29,31.1
52.52,13.21,2019-12-30,39.5
52.52,13.21,2019-12-31,41.4
52.52,13.21,2020-01-01,33.6
52.52,13.21,2020-01-02,31.8
52.52,13.21,2020-01-03,40.6
52.52,13.21,2020-01-04,38.7
52.52,13.21,2020-01-05,34.6
52.52,13.21,2020-01-06,38.5
52.52,13.21,2020-01-07,36.8
52.52,13.21,2020-01-08,43.2
52.52,13.21,2020-01-09,46.4
52.52,13.21,2020-01-10,47.8
52.52,13.21,2020-01-11,40.4
52.52,13.21,2020-01-12,38.8
52.52,13.21,2020-01-13,41.8
52.52,13.21,2020-01-14,46.4
52.52,13.21,2020-01-15,50.7
52.52,13.21,2020-01-16,43.5
52.52,13.21,2020-01-17,40.3
52.52,13.21,2020-01-18,41.2
52.52,13.21,2020-01-19,38.4
52.52,13.21,2020-01-20,35.7
52.52,13.21,2020-01-21,35.7
52.52,13.21,2020-01-22,37.9
52.52,13.21,2020-01-23,37
52.52,13.21,2020-01-24,32.5
52.52,13.21,2020-01-25,33.7
52.52,13.21,2020-01-26,33
52.52,13.21,2020-01-27,40.7
52.52,13.21,2020-01-28,41.5
52.52,13.21,2020-01-29,38.8
52.52,13.21,2020-01-30,41.4
52.52,13.21,2020-01-31,49.3
52.52,13.21,2020-02-01,50.6
52.52,13.21,2020-02-02,45.1
52.52,13.21,2020-02-03,45.2
52.52,13.21,2020-02-04,40.7
52.52,13.21,2020-02-05,36.6
52.52,13.21,2020-02-06,39.9
52.52,13.21,2020-02-07,41.9
52.52,13.21,2020-02-08,40.6
52.52,13.21,2020-02-09,47.6
52.52,13.21,2020-02-10,44.7
52.52,13.21,2020-02-11,39.9
52.52,13.21,2020-02-12,39
52.52,13.21,2020-02-13,38.6
52.52,13.21,2020-02-14,39.1
52.52,13.21,2020-02-15,42.3
52.52,13.21,2020-02-16,54.1
52.52,13.21,2020-02-17,48.6
52.52,13.21,2020-02-18,43.6
52.52,13.21,2020-02-19,40.8
52.52,13.21,2020-02-20,40.3
52.52,13.21,2020-02-21,42.6
52.52,13.21,2020-02-22,46.8
52.52,13.21,2020-02-23,43.6
52.52,13.21,2020-02-24,41.6
52.52,13.21,2020-02-25,46
52.52,13.21,2020-02-26,37
52.52,13.21,2020-02-27,36.6
52.52,13.21,2020-02-28,38
52.52,13.21,2020-02-29,44.7
52.52,13.21,2020-03-01,43.7
52.52,13.21,2020-03-02,42.9
52.52,13.21,2020-03-03,39.7
52.52,13.21,2020-03-04,38.7
52.52,13.21,2020-03-05,40.9
52.52,13.21,2020-03-06,41.5
52.52,13.21,2020-03-07,40
52.52,13.21,2020-03-08,42.2
52.52,13.21,2020-03-09,44.6
52.52,13.21,2020-03-10,43.1
52.52,13.21,2020-03-11,49.3
52.52,13.21,2020-03-12,49.1
52.52,13.21,2020-03-13,42.6
52.52,13.21,2020-03-14,36.9
52.52,13.21,2020-03-15,42.3
52.52,13.21,2020-03-16,47.1
52.52,13.21,2020-03-17,47.5
52.52,13.21,2020-03-18,51.2
52.52,13.21,2020-03-19,49.9
52.52,13.21,2020-03-20,44.1
52.52,13.21,2020-03-21,38.2
52.52,13.21,2020-03-22,34.1
52.52,13.21,2020-03-23,32.2
52.52,13.21,2020-03-24,34
52.52,13.21,2020-03-25,36.5
52.52,13.21,2020-03-26,40.4
52.52,13.21,2020-03-27,46.4
52.52,13.21,2020-03-28,45
52.52,13.21,2020-03-29,36.3
52.52,13.21,2020-03-30,32.2
52.52,13.21,2020-03-31,33.7
52.52,13.21,2020-04-01,38.8
52.52,13.21,2020-04-02,43.4
52.52,13.21,2020-04-03,44.4
52.52,13.21,2020-04-04,44.4
52.52,13.21,2020-04-05,47.3
52.52,13.21,2020-04-06,53.6
52.52,13.21,2020-04-07,53.6
52.52,13.21,2020-04-08,54.9
52.52,13.21,2020-04-09,52.8
52.52,13.21,2020-04-10,47.7
52.52,13.21,2020-04-11,46.6
52.52,13.21,2020-04-12,55.3
52.52,13.21,2020-04-13,45.6
52.52,13.21,2020-04-14,42.8
52.52,13.21,2020-04-15,48.5
52.52,13.21,2020-04-16,52.1
52.52,13.21,2020-04-17,51.4
52.52,13.21,2020-04-18,50.6
52.52,13.21,2020-04-19,48
52.52,13.21,2020-04-20,49.2
52.52,13.21,2020-04-21,52.2
52.52,13.21,2020-04-22,54.2
52.52,13.21,2020-04-23,56.8
52.52,13.21,2020-04-24,57.2
52.52,13.21,2020-04-25,52
52.52,13.21,2020-04-26,54.3
52.52,13.21,2020-04-27,57
52.52,13.21,2020-04-28,60.2
52.52,13.21,2020-04-29,54.2
52.52,13.21,2020-04-30,56
52.52,13.21,2020-05-01,55
52.52,13.21,2020-05-02,51.3
52.52,13.21,2020-05-03,51
52.52,13.21,2020-05-04,48.5
52.52,13.21,2020-05-05,46.2
52.52,13.21,2020-05-06,51.6
52.52,13.21,2020-05-07,51.1
52.52,13.21,2020-05-08,56.4
52.52,13.21,2020-05-09,60.5
52.52,13.21,2020-05-10,63.8
52.52,13.21,2020-05-11,45.1
52.52,13.21,2020-05-12,45
52.52,13.21,2020-05-13,49.5
52.52,13.21,2020-05-14,48.7
52.52,13.21,2020-05-15,49.7
52.52,13.21,2020-05-16,52.2
52.52,13.21,2020-05-17,56.4
52.52,13.21,2020-05-18,59.6
52.52,13.21,2020-05-19,57.9
52.52,13.21,2020-05-20,58.6
52.52,13.21,2020-05-21,58.5
52.52,13.21,2020-05-22,63.4
52.52,13.21,2020-05-23,60
52.52,13.21,2020-05-24,54.5
52.52,13.21,2020-05-25,52.7
52.52,13.21,2020-05-26,57.1
52.52,13.21,2020-05-27,59.9
52.52,13.21,2020-05-28,58
52.52,13.21,2020-05-29,57.7
52.52,13.21,2020-05-30,56.6
52.52,13.21,2020-05-31,59.8
52.52,13.21,2020-06-01,61.9
52.52,13.21,2020-06-02,66.7
52.52,13.21,2020-06-03,65.3
52.52,13.21,2020-06-04,63.6
52.52,13.21,2020-06-05,57.3
52.52,13.21,2020-06-06,57.2
52.52,13.21,2020-06-07,58.8
52.52,13.21,2020-06-08,60.3
52.52,13.21,2020-06-09,63.2
52.52,13.21,2020-06-10,61.6
52.52,13.21,2020-06-11,62.4
52.52,13.21,2020-06-12,68.7
52.52,13.21,2020-06-13,74.3
52.52,13.21,2020-06-14,69.4
52.52,13.21,2020-06-15,67.2
52.52,13.21,2020-06-16,67.9
52.52,13.21,2020-06-17,72.4
52.52,13.21,2020-06-18,70
52.52,13.21,2020-06-19,64.6
52.52,13.21,2020-06-20,62.5
52.52,13.21,2020-06-21,63.8
52.52,13.21,2020-06-22,66.4
52.52,13.21,2020-06-23,65.8
52.52,13.21,2020-06-24,67.7
52.52,13.21,2020-06-25,73.4
52.52,13.21,2020-06-26,72.2
52.52,13.21,2020-06-27,76.3
52.52,13.21,2020-06-28,72.6
52.52,13.21,2020-06-29,68
52.52,13.21,2020-06-30,66.5
52.52,13.21,2020-07-01,67.9
52.52,13.21,2020-07-02,67.3
52.52,13.21,2020-07-03,66
52.52,13.21,2020-07-04,68.6
52.52,13.21,2020-07-05,72.1
52.52,13.21,2020-07-06,64.2
52.52,13.21,2020-07-07,60.6
52.52,13.21,2020-07-08,59.7
52.52,13.21,2020-07-09,61.8
52.52,13.21,2020-07-10,64.7
52.52,13.21,2020-07-11,59.4
52.52,13.21,2020-07-12,59.9
52.52,13.21,2020-07-13,63.5
52.52,13.21,2020-07-14,69.1
52.52,13.21,2020-07-15,60.3
52.52,13.21,2020-07-16,60.7
52.52,13.21,2020-07-17,61.7
52.52,13.21,2020-07-18,68.4
52.52,13.21,2020-07-19,73.2
52.52,13.21,2020-07-20,67.4
52.52,13.21,2020-07-21,63.2
52.52,13.21,2020-07-22,62.2
52.52,13.21,2020-07-23,64.6
52.52,13.21,2020-07-24,68.8
52.52,13.21,2020-07-25,67.6
52.52,13.21,2020-07-26,67.7
52.52,13.21,2020-07-27,69.4
52.52,13.21,2020-07-28,72.6
52.52,13.21,2020-07-29,65.4
52.52,13.21,2020-07-30,64
52.52,13.21,2020-07-31,67.7
52.52,13.21,2020-08-01,72.8
52.52,13.21,2020-08-02,71
52.52,13.21,2020-08-03,65.4
52.52,13.21,2020-08-04,64.8
52.52,13.21,2020-08-05,69.7
52.52,13.21,2020-08-06,74.4
52.52,13.21,2020-08-07,78.8
52.52,13.21,2020-08-08,83.8
52.52,13.21,2020-08-09,83.1
52.52,13.21,2020-08-10,78.2
52.52,13.21,2020-08-11,78.5
52.52,13.21,2020-08-12,76.8
52.52,13.21,2020-08-13,78
52.52,13.21,2020-08-14,75.3
52.52,13.21,2020-08-15,76.6
52.52,13.21,2020-08-16,76.9
52.52,13.21,2020-08-17,77.4
52.52,13.21,2020-08-18,69.5
52.52,13.21,2020-08-19,70.4
52.52,13.21,2020-08-20,75.8
52.52,13.21,2020-08-21,83.1
52.52,13.21,2020-08-22,73.5
52.52,13.21,2020-08-23,69.3
52.52,13.21,2020-08-24,65.9
52.52,13.21,2020-08-25,65.3
52.52,13.21,2020-08-26,63
52.52,13.21,2020-08-27,61.8
52.52,13.21,2020-08-28,62.3
52.52,13.21,2020-08-29,65.2
52.52,13.21,2020-08-30,64.4
52.52,13.21,2020-08-31,62.5
52.52,13.21,2020-09-01,58.9
52.52,13.21,2020-09-02,57.6
52.52,13.21,2020-09-03,62.8
52.52,13.21,2020-09-04,65.1
52.52,13.21,2020-09-05,61
52.52,13.21,2020-09-06,58.6
52.52,13.21,2020-09-07,57.2
52.52,13.21,2020-09-08,61.9
52.52,13.21,2020-09-09,67.3
52.52,13.21,2020-09-10,59.6
52.52,13.21,2020-09-11,59.7
52.52,13.21,2020-09-12,64.4
52.52,13.21,2020-09-13,63.6
52.52,13.21,2020-09-14,68.7
52.52,13.21,2020-09-15,72.4
52.52,13.21,2020-09-16,70.4
52.52,13.21,2020-09-17,58.9
52.52,13.21,2020-09-18,54.7
52.52,13.21,2020-09-19,57.7
52.52,13.21,2020-09-20,59.5
52.52,13.21,2020-09-21,61.5
52.52,13.21,2020-09-22,64.2
52.52,13.21,2020-09-23,67.1
52.52,13.21,2020-09-24,63.2
52.52,13.21,2020-09-25,56.6
52.52,13.21,2020-09-26,51
52.52,13.21,2020-09-27,50
52.52,13.21,2020-09-28,55.6
52.52,13.21,2020-09-29,56.3
52.52,13.21,2020-09-30,55.6
52.52,13.21,2020-10-01,55.6
52.52,13.21,2020-10-02,57.7
52.52,13.21,2020-10-03,62.6
52.52,13.21,2020-10-04,56.7
52.52,13.21,2020-10-05,53.3
52.52,13.21,2020-10-06,55.2
52.52,13.21,2020-10-07,54
52.52,13.21,2020-10-08,54.5
52.52,13.21,2020-10-09,55.5
52.52,13.21,2020-10-10,50.9
52.52,13.21,2020-10-11,46.7
52.52,13.21,2020-10-12,46.8
52.52,13.21,2020-10-13,47.3
52.52,13.21,2020-10-14,50.3
52.52,13.21,2020-10-15,51.2
52.52,13.21,2020-10-16,48.6
52.52,13.21,2020-10-17,48.1
52.52,13.21,2020-10-18,46.6
52.52,13.21,2020-10-19,47.5
52.52,13.21,2020-10-20,48.9
52.52,13.21,2020-10-21,55.5
52.52,13.21,2020-10-22,61.3
52.52,13.21,2020-10-23,56.9
52.52,13.21,2020-10-24,55.9
52.52,13.21,2020-10-25,55.1
52.52,13.21,2020-10-26,52.4
52.52,13.21,2020-10-27,49.5
52.52,13.21,2020-10-28,51.2
52.52,13.21,2020-10-29,49.4
52.52,13.21,2020-10-30,52.6
52.52,13.21,2020-10-31,56.6
52.52,13.21,2020-11-01,54.4
52.52,13.21,2020-11-02,62.7
52.52,13.21,2020-11-03,52.9
52.52,13.21,2020-11-04,47.5
52.52,13.21,2020-11-05,45.3
52.52,13.21,2020-11-06,49
52.52,13.21,2020-11-07,45.2
52.52,13.21,2020-11-08,41.2
52.52,13.21,2020-11-09,42.6
52.52,13.21,2020-11-10,42.7
52.52,13.21,2020-11-11,42.4
52.52,13.21,2020-11-12,46.2
52.52,13.21,2020-11-13,46.4
52.52,13.21,2020-11-14,51.4
52.52,13.21,2020-11-15,50.4
52.52,13.21,2020-11-16,49.9
52.52,13.21,2020-11-17,49.4
52.52,13.21,2020-11-18,50.7
52.52,13.21,2020-11-19,48.8
52.52,13.21,2020-11-20,38
52.52,13.21,2020-11-21,40.1
